144	9
186	9
43	9
204889	9
204830	9
205116	9
516427	30
538255	30
538578	30
627280	30
650063	30
68035	30
716270	30
837927	30
894310	30
970951	30
106024	30
108778	30
124726	30
128567	30
134962	30
142359	30
1663	30
183561	30
200374	30
249802	30
276990	30
280288	30
306774	30
321959	30
405515	30
848487	213
848979	213
970951	213
109588	213
156181	213
234429	213
427005	213
432717	213
449165	213
538578	213
827292	213
838380	213
101280	213
165366	213
272154	213
299898	213
300945	213
327790	213
358552	213
482676	213
737970	213
1356	213
135134	213
184284	213
236111	213
270508	213
275303	213
314450	213
453055	213
485	88
504973	88
561235	88
594458	88
637577	88
649037	88
660816	88
704847	88
759696	88
771704	88
804492	88
805001	88
805376	88
815566	88
848984	88
981554	88
1088	88
1328	88
105867	88
109588	88
113159	88
118561	88
140706	88
141445	88
1656	88
183981	88
204937	88
204755	88
205267	88
218157	88
239989	88
240541	88
261905	88
264144	88
275904	88
282335	88
298296	88
317466	88
341812	88
359347	88
397107	88
413685	88
442227	88
446035	88
446700	88
446940	88
449744	88
472335	88
516146	30
549592	30
748831	30
761026	30
1081553	30
111181	30
137206	30
162564	30
171231	30
211458	30
226593	30
238945	30
253541	30
261561	30
284260	30
307946	30
321073	30
325329	30
334938	30
352909	30
393419	30
627165	136
650003	136
805427	136
815523	136
882516	136
108621	136
153840	136
155886	136
160742	136
173309	136
181359	136
195716	136
205039	136
224461	136
235193	136
294130	136
340588	136
344480	136
353215	136
359143	136
365078	136
368937	136
371988	136
403610	136
405411	136
407396	136
414802	136
431158	136
434832	136
441611	136
442809	136
443606	136
163	88
527329	88
527083	88
539217	88
560545	88
560819	88
560847	88
582951	88
583164	88
626956	88
626775	88
682801	88
693587	88
737607	88
738182	88
749444	88
79794	88
827355	88
871901	88
915893	88
1175	88
1344	88
1328	88
1340	88
1016024	88
109588	88
116554	88
122974	88
123108	88
123295	88
128040	88
130654	88
139152	88
1656	88
150417	88
159851	88
183448	88
188318	88
209223	88
209631	88
214618	88
217414	88
225347	88
240353	88
244762	88
246203	88
249840	88
249939	88
250000	88
260876	88
260971	88
263292	88
264987	88
271730	88
277523	88
288372	88
293639	88
301984	88
316164	88
317645	88
326882	88
327928	88
330499	88
332995	88
336833	88
350255	88
350106	88
350350	88
354474	88
375206	88
376884	88
382034	88
385655	88
391667	88
392002	88
393896	88
393539	88
394327	88
397003	88
399542	88
416068	88
416972	88
426614	88
427874	88
436984	88
441817	88
446964	88
446905	88
447011	88
449744	88
449689	88
482933	88
494239	88
594338	136
109588	136
128014	136
157204	136
215352	136
215877	136
236035	136
245932	136
259716	136
279595	136
283634	136
291864	136
298260	136
316237	136
322554	136
325356	136
335601	136
339604	136
352569	136
362552	136
363754	136
373666	136
399278	136
418839	136
431908	136
838290	136
109588	136
132095	136
13996	136
189081	136
190025	136
199718	136
204837	136
217365	136
221340	136
231796	136
255705	136
335045	136
339544	136
363754	136
382899	136
403554	136
405347	136
425505	136
432452	136
432731	136
441795	136
696	9
560902	9
572371	9
582944	9
582888	9
582939	9
582977	9
582969	9
582976	9
583007	9
583002	9
759994	9
760159	9
117343	9
350482	9
450015	9
461108	9
482534	9
604900	54
259143	54
291362	54
442214	54
442237	54
415393	54
244742	138
325	138
415609	138
537692	136
538163	136
571844	136
649431	136
760785	136
859513	136
981958	136
119318	136
119615	136
121927	136
124584	136
127881	136
13597	136
147718	136
181135	136
199662	136
209225	136
210066	136
277142	136
315538	136
332763	136
372375	136
385617	136
415609	136
425505	136
426501	136
435072	136
438971	136
441911	136
441886	136
504524	54
504929	54
571882	54
57829	54
650003	54
683001	54
737923	54
871901	54
872064	54
916304	54
125670	54
239517	54
305276	54
315721	54
321535	54
442083	54
325	138
423400	138
435072	138
526781	88
538578	88
561408	88
627280	88
68095	88
68035	88
827292	88
981799	88
107610	88
108778	88
127504	88
142359	88
175233	88
183451	88
194848	88
195126	88
236196	88
268198	88
280288	88
315829	88
379887	88
388522	88
415609	88
441602	88
759759	91
783109	91
971335	91
116896	91
143335	91
155624	91
202966	91
328673	91
35977	91
394014	91
