81907	334938	151634	30
81907	352909	151634	30
81907	393419	151634	30
81908	627165	151635	136
81908	650003	151635	136
81908	805427	151635	136
81908	815523	151635	136
81908	882516	151635	136
81908	108621	151635	136
81908	153840	151635	136
81908	155886	151635	136
81908	160742	151635	136
81908	173309	151635	136
81908	181359	151635	136
81908	195716	151635	136
81908	205039	151635	136
81908	224461	151635	136
81908	235193	151635	136
81908	294130	151635	136
81908	340588	151635	136
81908	344480	151635	136
81908	353215	151635	136
81908	359143	151635	136
81908	365078	151635	136
81908	368937	151635	136
81908	371988	151635	136
81908	403610	151635	136
81908	405411	151635	136
81908	407396	151635	136
81908	414802	151635	136
81908	431158	151635	136
81908	434832	151635	136
81908	441611	151635	136
81908	442809	151635	136
81908	443606	151635	136
81909	163	151636	88
81909	527329	151636	88
81909	527083	151636	88
81909	539217	151636	88
81909	560545	151636	88
81909	560819	151636	88
81909	560847	151636	88
81909	582951	151636	88
81909	583164	151636	88
81909	626956	151636	88
81909	626775	151636	88
81909	682801	151636	88
81909	693587	151636	88
81909	737607	151636	88
81909	738182	151636	88
81909	749444	151636	88
81909	79794	151636	88
81909	827355	151636	88
81909	871901	151636	88
81909	915893	151636	88
81909	1175	151636	88
81909	1344	151636	88
81909	1328	151636	88
81909	1340	151636	88
81909	1016024	151636	88
81909	109588	151636	88
81909	116554	151636	88
81909	122974	151636	88
81909	123108	151636	88
81909	123295	151636	88
81909	128040	151636	88
81909	130654	151636	88
81909	139152	151636	88
81909	1656	151636	88
81909	150417	151636	88
81909	159851	151636	88
81909	183448	151636	88
81909	188318	151636	88
81909	209223	151636	88
81909	209631	151636	88
81909	214618	151636	88
81909	217414	151636	88
81909	225347	151636	88
81909	240353	151636	88
81909	244762	151636	88
81909	246203	151636	88
81909	249840	151636	88
81909	249939	151636	88
81909	250000	151636	88
81909	260876	151636	88
81909	260971	151636	88
81909	263292	151636	88
81909	264987	151636	88
81909	271730	151636	88
81909	277523	151636	88
81909	288372	151636	88
81909	293639	151636	88
81909	301984	151636	88
81909	316164	151636	88
81909	317645	151636	88
81909	326882	151636	88
81909	327928	151636	88
81909	330499	151636	88
81909	332995	151636	88
81909	336833	151636	88
81909	350255	151636	88
81909	350106	151636	88
81909	350350	151636	88
81909	354474	151636	88
81909	375206	151636	88
81909	376884	151636	88
81909	382034	151636	88
81909	385655	151636	88
81909	391667	151636	88
81909	392002	151636	88
81909	393896	151636	88
81909	393539	151636	88
81909	394327	151636	88
81909	397003	151636	88
81909	399542	151636	88
81909	416068	151636	88
81909	416972	151636	88
81909	426614	151636	88
81909	427874	151636	88
81909	436984	151636	88
81909	441817	151636	88
81909	446964	151636	88
81909	446905	151636	88
81909	447011	151636	88
81909	449744	151636	88
81909	449689	151636	88
81909	482933	151636	88
81909	494239	151636	88
81910	594338	151637	136
81910	109588	151637	136
81910	128014	151637	136
81910	157204	151637	136
81910	215352	151637	136
81910	215877	151637	136
81910	236035	151637	136
81910	245932	151637	136
81910	259716	151637	136
81910	279595	151637	136
81910	283634	151637	136
81910	291864	151637	136
81910	298260	151637	136
81910	316237	151637	136
81910	322554	151637	136
81910	325356	151637	136
81910	335601	151637	136
81910	339604	151637	136
81910	352569	151637	136
81910	362552	151637	136
81910	363754	151637	136
81910	373666	151637	136
81910	399278	151637	136
81910	418839	151637	136
81910	431908	151637	136
81911	838290	151638	136
81911	109588	151638	136
81911	132095	151638	136
81911	13996	151638	136
81911	189081	151638	136
81911	190025	151638	136
81911	199718	151638	136
81911	204837	151638	136
81911	217365	151638	136
81911	221340	151638	136
81911	231796	151638	136
81911	255705	151638	136
81911	335045	151638	136
81911	339544	151638	136
81911	363754	151638	136
81911	382899	151638	136
81911	403554	151638	136
81911	405347	151638	136
81911	425505	151638	136
81911	432452	151638	136
81911	432731	151638	136
81911	441795	151638	136
81428	696	151055	9
81428	560902	151055	9
81428	572371	151055	9
81428	582944	151055	9
81428	582888	151055	9
81428	582939	151055	9
81428	582977	151055	9
81428	582969	151055	9
81428	582976	151055	9
81428	583007	151055	9
81428	583002	151055	9
81428	759994	151055	9
81428	760159	151055	9
81428	117343	151055	9
81428	350482	151055	9
81428	450015	151055	9
81428	461108	151055	9
81428	482534	151055	9
81912	604900	151639	54
81912	259143	151639	54
81912	291362	151639	54
81912	442214	151639	54
81912	442237	151639	54
81913	415393	151640	54
81914	244742	151641	138
81915	325	151642	138
81915	415609	151642	138
81916	537692	151643	136
81916	538163	151643	136
81916	571844	151643	136
81916	649431	151643	136
81916	760785	151643	136
81916	859513	151643	136
81916	981958	151643	136
81916	119318	151643	136
81916	119615	151643	136
81916	121927	151643	136
81916	124584	151643	136
81916	127881	151643	136
81916	13597	151643	136
81916	147718	151643	136
81916	181135	151643	136
81916	199662	151643	136
81916	209225	151643	136
81916	210066	151643	136
81916	277142	151643	136
81916	315538	151643	136
81916	332763	151643	136
81916	372375	151643	136
81916	385617	151643	136
81916	415609	151643	136
81916	425505	151643	136
81916	426501	151643	136
81916	435072	151643	136
81916	438971	151643	136
81916	441911	151643	136
81916	441886	151643	136
81917	504524	151644	54
81917	504929	151644	54
81917	571882	151644	54
81917	57829	151644	54
81917	650003	151644	54
81917	683001	151644	54
81917	737923	151644	54
81917	871901	151644	54
81917	872064	151644	54
81917	916304	151644	54
81917	125670	151644	54
81917	239517	151644	54
81917	305276	151644	54
81917	315721	151644	54
81917	321535	151644	54
81917	442083	151644	54
81918	325	151645	138
81918	423400	151645	138
81918	435072	151645	138
81919	526781	151646	88
81919	538578	151646	88
81919	561408	151646	88
81919	627280	151646	88
81919	68095	151646	88
81919	68035	151646	88
81919	827292	151646	88
81919	981799	151646	88
81919	107610	151646	88
81919	108778	151646	88
81919	127504	151646	88
81919	142359	151646	88
81919	175233	151646	88
81919	183451	151646	88
81919	194848	151646	88
81919	195126	151646	88
81919	236196	151646	88
81919	268198	151646	88
81919	280288	151646	88
81919	315829	151646	88
81919	379887	151646	88
81919	388522	151646	88
81919	415609	151646	88
81919	441602	151646	88
81920	759759	151647	91
81920	783109	151647	91
81920	971335	151647	91
81920	116896	151647	91
81920	143335	151647	91
81920	155624	151647	91
81920	202966	151647	91
81920	328673	151647	91
81920	35977	151647	91
81920	394014	151647	91
81920	759759	151648	91
81920	783109	151648	91
81920	971335	151648	91
81920	116896	151648	91
81920	143335	151648	91
81920	155624	151648	91
81920	202966	151648	91
81920	328673	151648	91
81920	35977	151648	91
81920	394014	151648	91
81920	759759	151649	91
81920	783109	151649	91
81920	971335	151649	91
81920	116896	151649	91
81920	143335	151649	91
81920	155624	151649	91
81920	202966	151649	91
81920	328673	151649	91
81920	35977	151649	91
81920	394014	151649	91
81920	759759	151650	91
81920	783109	151650	91
81920	971335	151650	91
81920	116896	151650	91
81920	143335	151650	91
81920	155624	151650	91
81920	202966	151650	91
81920	328673	151650	91
81920	35977	151650	91
81920	394014	151650	91
81921	537994	151651	22
81921	106024	151651	22
81921	194848	151651	22
81921	268198	151651	22
81921	271431	151651	22
81921	280288	151651	22
81921	281583	151651	22
81921	337092	151651	22
81921	389429	151651	22
81429	717	151056	7
81429	583039	151056	7
81429	317026	151056	7
81922	737607	151652	88
81922	109588	151652	88
81922	121717	151652	88
81922	176407	151652	88
81922	181041	151652	88
81922	225869	151652	88
81922	234137	151652	88
81922	267181	151652	88
81922	320037	151652	88
81922	427566	151652	88
81922	450056	151652	88
81923	593540	151653	91
81923	626636	151653	91
81923	759759	151653	91
81923	782926	151653	91
81923	937569	151653	91
81923	143335	151653	91
81923	258533	151653	91
81923	269118	151653	91
81923	281879	151653	91
81923	312319	151653	91
81923	323559	151653	91
81923	324333	151653	91
81923	383259	151653	91
81923	455000	151653	91
81923	455505	151653	91
81923	456438	151653	91
81923	593540	151653	91
81923	626636	151653	91
81923	759759	151653	91
81923	782926	151653	91
81923	937569	151653	91
81923	143335	151653	91
81923	258533	151653	91
81923	269118	151653	91
81923	281879	151653	91
81923	312319	151653	91
81923	323559	151653	91
81923	324333	151653	91
81923	383259	151653	91
81923	455000	151653	91
81923	455505	151653	91
81923	456438	151653	91
81923	593540	151654	91
81923	626636	151654	91
81923	759759	151654	91
81923	782926	151654	91
81923	937569	151654	91
81923	143335	151654	91
81923	258533	151654	91
81923	269118	151654	91
81923	281879	151654	91
81923	312319	151654	91
81923	323559	151654	91
81923	324333	151654	91
81923	383259	151654	91
81923	455000	151654	91
81923	455505	151654	91
81923	456438	151654	91
81923	593540	151655	91
81923	626636	151655	91
81923	759759	151655	91
81923	782926	151655	91
81923	937569	151655	91
81923	143335	151655	91
81923	258533	151655	91
81923	269118	151655	91
81923	281879	151655	91
81923	312319	151655	91
81923	323559	151655	91
81923	324333	151655	91
81923	383259	151655	91
81923	455000	151655	91
81923	455505	151655	91
81923	456438	151655	91
81923	593540	151656	91
81923	626636	151656	91
81923	759759	151656	91
81923	782926	151656	91
81923	937569	151656	91
81923	143335	151656	91
81923	258533	151656	91
81923	269118	151656	91
81923	281879	151656	91
81923	312319	151656	91
81923	323559	151656	91
81923	324333	151656	91
81923	383259	151656	91
81923	455000	151656	91
81923	455505	151656	91
81923	456438	151656	91
81924	627446	151657	54
81924	672130	151657	54
81924	68040	151657	54
81924	827292	151657	54
81924	937916	151657	54
81924	108732	151657	54
81924	109925	151657	54
81924	119557	151657	54
81924	170296	151657	54
81924	196140	151657	54
81924	254044	151657	54
81924	302769	151657	54
81924	302801	151657	54
81924	314938	151657	54
81924	316690	151657	54
81924	321409	151657	54
81924	449688	151657	54
81925	583110	151658	39
81925	593666	151658	39
81925	693785	151658	39
81925	760592	151658	39
81925	793717	151658	39
81925	805376	151658	39
81925	816022	151658	39
81925	826719	151658	39
81925	90659	151658	39
81925	981840	151658	39
81925	983351	151658	39
81925	1015605	151658	39
81925	1026590	151658	39
81925	1027275	151658	39
81925	1037790	151658	39
81925	106582	151658	39
81925	146871	151658	39
81925	182238	151658	39
81925	214050	151658	39
81925	253829	151658	39
81925	284074	151658	39
81925	310796	151658	39
81925	332866	151658	39
81925	339475	151658	39
81925	387671	151658	39
81925	411937	151658	39
81925	435775	151658	39
81925	437870	151658	39
81925	440712	151658	39
81925	442188	151658	39
81925	442227	151658	39
81925	442259	151658	39
81926	582769	151659	91
81926	123959	151659	91
81926	162991	151659	91
81926	188133	151659	91
81926	215887	151659	91
81926	232517	151659	91
81926	256731	151659	91
81926	258533	151659	91
81926	263712	151659	91
81926	300613	151659	91
81926	328887	151659	91
81926	426786	151659	91
81926	426529	151659	91
81926	450716	151659	91
81926	453614	151659	91
81926	454956	151659	91
81926	455325	151659	91
81926	456165	151659	91
81926	456060	151659	91
81926	582769	151660	91
81926	123959	151660	91
81926	162991	151660	91
81926	188133	151660	91
81926	215887	151660	91
81926	232517	151660	91
81926	256731	151660	91
81926	258533	151660	91
81926	263712	151660	91
81926	300613	151660	91
81926	328887	151660	91
81926	426786	151660	91
81926	426529	151660	91
81926	450716	151660	91
81926	453614	151660	91
81926	454956	151660	91
81926	455325	151660	91
81926	456165	151660	91
81926	456060	151660	91
81926	582769	151661	91
81926	123959	151661	91
81926	162991	151661	91
81926	188133	151661	91
81926	215887	151661	91
81926	232517	151661	91
81926	256731	151661	91
81926	258533	151661	91
81926	263712	151661	91
81926	300613	151661	91
81926	328887	151661	91
81926	426786	151661	91
81926	426529	151661	91
81926	450716	151661	91
81926	453614	151661	91
81926	454956	151661	91
81926	455325	151661	91
81926	456165	151661	91
81926	456060	151661	91
81926	582769	151662	91
81926	123959	151662	91
81926	162991	151662	91
81926	188133	151662	91
81926	215887	151662	91
81926	232517	151662	91
81926	256731	151662	91
81926	258533	151662	91
81926	263712	151662	91
81926	300613	151662	91
81926	328887	151662	91
81926	426786	151662	91
81926	426529	151662	91
81926	450716	151662	91
81926	453614	151662	91
81926	454956	151662	91
81926	455325	151662	91
81926	456165	151662	91
81926	456060	151662	91
81926	582769	151663	91
81926	123959	151663	91
81926	162991	151663	91
81926	188133	151663	91
81926	215887	151663	91
81926	232517	151663	91
81926	256731	151663	91
81926	258533	151663	91
81926	263712	151663	91
81926	300613	151663	91
81926	328887	151663	91
81926	426786	151663	91
81926	426529	151663	91
81926	450716	151663	91
81926	453614	151663	91
81926	454956	151663	91
81926	455325	151663	91
81926	456165	151663	91
81926	456060	151663	91
81926	582769	151664	91
81926	123959	151664	91
81926	162991	151664	91
81926	188133	151664	91
81926	215887	151664	91
81926	232517	151664	91
81926	256731	151664	91
81926	258533	151664	91
81926	263712	151664	91
81926	300613	151664	91
81926	328887	151664	91
81926	426786	151664	91
81926	426529	151664	91
81926	450716	151664	91
81926	453614	151664	91
81926	454956	151664	91
81926	455325	151664	91
81926	456165	151664	91
81926	456060	151664	91
81927	515965	151665	88
81927	571491	151665	88
81927	737607	151665	88
81927	804945	151665	88
81927	848539	151665	88
81927	982131	151665	88
81927	983167	151665	88
81927	1328	151665	88
81927	101855	151665	88
81927	109588	151665	88
81927	109596	151665	88
81927	109851	151665	88
81927	113784	151665	88
81927	132095	151665	88
81927	136389	151665	88
81927	171826	151665	88
81927	187406	151665	88
81927	213989	151665	88
81927	238358	151665	88
81927	268514	151665	88
81927	277142	151665	88
81927	301955	151665	88
81927	304391	151665	88
81927	315607	151665	88
81927	333437	151665	88
81927	395707	151665	88
81927	427342	151665	88
81927	430753	151665	88
81927	441707	151665	88
81927	441597	151665	88
81927	441843	151665	88
81928	84	151666	39
81928	626919	151666	39
81928	693608	151666	39
81928	693941	151666	39
81928	748646	151666	39
81928	894413	151666	39
81928	938102	151666	39
81928	971120	151666	39
81928	981723	151666	39
81928	982131	151666	39
81928	982175	151666	39
81928	1175	151666	39
81928	272429	151666	39
81928	281831	151666	39
81928	283009	151666	39
81928	358620	151666	39
81928	365328	151666	39
81928	400750	151666	39
81928	438943	151666	39
81928	442110	151666	39
81928	471777	151666	39
81928	483469	151666	39
81929	793	151667	91
81929	537624	151667	91
81929	561235	151667	91
81929	593980	151667	91
81929	649399	151667	91
81929	883431	151667	91
81929	926965	151667	91
81929	1081940	151667	91
81929	110586	151667	91
81929	121235	151667	91
81929	121697	151667	91
81929	129989	151667	91
81929	147056	151667	91
81929	155166	151667	91
81929	184284	151667	91
81929	196123	151667	91
81929	233257	151667	91
81929	236005	151667	91
81929	248983	151667	91
81929	249310	151667	91
81929	258533	151667	91
81929	268809	151667	91
81929	274948	151667	91
81929	275904	151667	91
81929	277902	151667	91
81929	282308	151667	91
81929	282335	151667	91
81929	290857	151667	91
81929	293220	151667	91
81929	311051	151667	91
81929	321251	151667	91
81929	349775	151667	91
81929	360821	151667	91
81929	400337	151667	91
81929	411863	151667	91
81929	425088	151667	91
81929	428305	151667	91
81929	434791	151667	91
81929	444216	151667	91
81929	445576	151667	91
81929	450411	151667	91
81929	450474	151667	91
81929	457630	151667	91
81929	458119	151667	91
81929	458424	151667	91
81929	458616	151667	91
81929	459823	151667	91
81929	459791	151667	91
81929	471656	151667	91
81929	793	151668	91
81929	537624	151668	91
81929	561235	151668	91
81929	593980	151668	91
81929	649399	151668	91
81929	883431	151668	91
81929	926965	151668	91
81929	1081940	151668	91
81929	110586	151668	91
81929	121235	151668	91
81929	121697	151668	91
81929	129989	151668	91
81929	147056	151668	91
81929	155166	151668	91
81929	184284	151668	91
81929	196123	151668	91
81929	233257	151668	91
81929	236005	151668	91
81929	248983	151668	91
81929	249310	151668	91
81929	258533	151668	91
81929	268809	151668	91
81929	274948	151668	91
81929	275904	151668	91
81929	277902	151668	91
81929	282308	151668	91
81929	282335	151668	91
81929	290857	151668	91
81929	293220	151668	91
81929	311051	151668	91
81929	321251	151668	91
81929	349775	151668	91
81929	360821	151668	91
81929	400337	151668	91
81929	411863	151668	91
81929	425088	151668	91
81929	428305	151668	91
81929	434791	151668	91
81929	444216	151668	91
81929	445576	151668	91
81929	450411	151668	91
81929	450474	151668	91
81929	457630	151668	91
81929	458119	151668	91
81929	458424	151668	91
81929	458616	151668	91
81929	459823	151668	91
81929	459791	151668	91
81929	471656	151668	91
81929	793	151669	91
81929	537624	151669	91
81929	561235	151669	91
81929	593980	151669	91
81929	649399	151669	91
81929	883431	151669	91
81929	926965	151669	91
81929	1081940	151669	91
81929	110586	151669	91
81929	121235	151669	91
81929	121697	151669	91
81929	129989	151669	91
81929	147056	151669	91
81929	155166	151669	91
81929	184284	151669	91
81929	196123	151669	91
81929	233257	151669	91
81929	236005	151669	91
81929	248983	151669	91
81929	249310	151669	91
81929	258533	151669	91
81929	268809	151669	91
81929	274948	151669	91
81929	275904	151669	91
81929	277902	151669	91
81929	282308	151669	91
81929	282335	151669	91
81929	290857	151669	91
81929	293220	151669	91
81929	311051	151669	91
81929	321251	151669	91
81929	349775	151669	91
81929	360821	151669	91
81929	400337	151669	91
81929	411863	151669	91
81929	425088	151669	91
81929	428305	151669	91
81929	434791	151669	91
81929	444216	151669	91
81929	445576	151669	91
81929	450411	151669	91
81929	450474	151669	91
81929	457630	151669	91
81929	458119	151669	91
81929	458424	151669	91
81929	458616	151669	91
81929	459823	151669	91
81929	459791	151669	91
81929	471656	151669	91
81929	793	151668	91
81929	537624	151668	91
81929	561235	151668	91
81929	593980	151668	91
81929	649399	151668	91
81929	883431	151668	91
81929	926965	151668	91
81929	1081940	151668	91
81929	110586	151668	91
81929	121235	151668	91
81929	121697	151668	91
81929	129989	151668	91
81929	147056	151668	91
81929	155166	151668	91
81929	184284	151668	91
81929	196123	151668	91
81929	233257	151668	91
81929	236005	151668	91
81929	248983	151668	91
81929	249310	151668	91
81929	258533	151668	91
81929	268809	151668	91
81929	274948	151668	91
81929	275904	151668	91
81929	277902	151668	91
81929	282308	151668	91
81929	282335	151668	91
81929	290857	151668	91
81929	293220	151668	91
81929	311051	151668	91
81929	321251	151668	91
81929	349775	151668	91
81929	360821	151668	91
81929	400337	151668	91
81929	411863	151668	91
81929	425088	151668	91
81929	428305	151668	91
81929	434791	151668	91
81929	444216	151668	91
81929	445576	151668	91
81929	450411	151668	91
81929	450474	151668	91
81929	457630	151668	91
81929	458119	151668	91
81929	458424	151668	91
81929	458616	151668	91
81929	459823	151668	91
81929	459791	151668	91
81929	471656	151668	91
81929	793	151668	91
81929	537624	151668	91
81929	561235	151668	91
81929	593980	151668	91
81929	649399	151668	91
81929	883431	151668	91
81929	926965	151668	91
81929	1081940	151668	91
81929	110586	151668	91
81929	121235	151668	91
81929	121697	151668	91
81929	129989	151668	91
81929	147056	151668	91
81929	155166	151668	91
81929	184284	151668	91
81929	196123	151668	91
81929	233257	151668	91
81929	236005	151668	91
81929	248983	151668	91
81929	249310	151668	91
81929	258533	151668	91
81929	268809	151668	91
81929	274948	151668	91
81929	275904	151668	91
81929	277902	151668	91
81929	282308	151668	91
81929	282335	151668	91
81929	290857	151668	91
81929	293220	151668	91
81929	311051	151668	91
81929	321251	151668	91
81929	349775	151668	91
81929	360821	151668	91
81929	400337	151668	91
81929	411863	151668	91
81929	425088	151668	91
81929	428305	151668	91
81929	434791	151668	91
81929	444216	151668	91
81929	445576	151668	91
81929	450411	151668	91
81929	450474	151668	91
81929	457630	151668	91
81929	458119	151668	91
81929	458424	151668	91
81929	458616	151668	91
81929	459823	151668	91
81929	459791	151668	91
81929	471656	151668	91
81929	793	151670	91
81929	537624	151670	91
81929	561235	151670	91
81929	593980	151670	91
81929	649399	151670	91
81929	883431	151670	91
81929	926965	151670	91
81929	1081940	151670	91
81929	110586	151670	91
81929	121235	151670	91
81929	121697	151670	91
81929	129989	151670	91
81929	147056	151670	91
81929	155166	151670	91
81929	184284	151670	91
81929	196123	151670	91
81929	233257	151670	91
81929	236005	151670	91
81929	248983	151670	91
81929	249310	151670	91
81929	258533	151670	91
81929	268809	151670	91
81929	274948	151670	91
81929	275904	151670	91
81929	277902	151670	91
81929	282308	151670	91
81929	282335	151670	91
81929	290857	151670	91
81929	293220	151670	91
81929	311051	151670	91
81929	321251	151670	91
81929	349775	151670	91
81929	360821	151670	91
81929	400337	151670	91
81929	411863	151670	91
81929	425088	151670	91
81929	428305	151670	91
81929	434791	151670	91
81929	444216	151670	91
81929	445576	151670	91
81929	450411	151670	91
81929	450474	151670	91
81929	457630	151670	91
81929	458119	151670	91
81929	458424	151670	91
81929	458616	151670	91
81929	459823	151670	91
81929	459791	151670	91
81929	471656	151670	91
81930	661369	151671	39
81930	683074	151671	39
81930	715643	151671	39
81930	749440	151671	39
81930	794225	151671	39
81930	1015605	151671	39
81930	109851	151671	39
81930	205864	151671	39
81930	244205	151671	39
81930	256738	151671	39
81930	261046	151671	39
81930	438943	151671	39
81930	442114	151671	39
81930	449960	151671	39
81930	450130	151671	39
81931	539393	151672	136
81931	583490	151672	136
81931	793785	151672	136
81931	827292	151672	136
81931	859503	151672	136
81931	164203	151672	136
81931	204837	151672	136
81931	217365	151672	136
81931	222023	151672	136
81931	266467	151672	136
81931	363754	151672	136
81931	405347	151672	136
81931	425505	151672	136
81931	427772	151672	136
81931	441565	151672	136
81931	441563	151672	136
81430	537527	151057	7
81430	561200	151057	7
81430	561408	151057	7
81430	572481	151057	7
81430	582973	151057	7
81430	583105	151057	7
81430	583142	151057	7
81430	583050	151057	7
81430	117343	151057	7
81430	172115	151057	7
81430	205057	151057	7
81430	205343	151057	7
81430	315710	151057	7
81430	338612	151057	7
81430	360681	151057	7
81430	426593	151057	7
81430	427579	151057	7
81932	537624	151673	91
81932	683301	151673	91
81932	759946	151673	91
81932	772317	151673	91
81932	860011	151673	91
81932	101993	151673	91
81932	112161	151673	91
81932	122960	151673	91
81932	159348	151673	91
81932	161412	151673	91
81932	167130	151673	91
81932	188612	151673	91
81932	210801	151673	91
81932	244840	151673	91
81932	249888	151673	91
81932	261399	151673	91
81932	264740	151673	91
81932	274847	151673	91
81932	289498	151673	91
81932	301956	151673	91
81932	314959	151673	91
81932	360891	151673	91
81932	407353	151673	91
81932	416384	151673	91
81932	452765	151673	91
81932	454277	151673	91
81932	454063	151673	91
81932	454418	151673	91
81932	454061	151673	91
81932	454147	151673	91
81932	537624	151674	91
81932	683301	151674	91
81932	759946	151674	91
81932	772317	151674	91
81932	860011	151674	91
81932	101993	151674	91
81932	112161	151674	91
81932	122960	151674	91
81932	159348	151674	91
81932	161412	151674	91
81932	167130	151674	91
81932	188612	151674	91
81932	210801	151674	91
81932	244840	151674	91
81932	249888	151674	91
81932	261399	151674	91
81932	264740	151674	91
81932	274847	151674	91
81932	289498	151674	91
81932	301956	151674	91
81932	314959	151674	91
81932	360891	151674	91
81932	407353	151674	91
81932	416384	151674	91
81932	452765	151674	91
81932	454277	151674	91
81932	454063	151674	91
81932	454418	151674	91
81932	454061	151674	91
81932	454147	151674	91
81932	537624	151675	91
81932	683301	151675	91
81932	759946	151675	91
81932	772317	151675	91
81932	860011	151675	91
81932	101993	151675	91
81932	112161	151675	91
81932	122960	151675	91
81932	159348	151675	91
81932	161412	151675	91
81932	167130	151675	91
81932	188612	151675	91
81932	210801	151675	91
81932	244840	151675	91
81932	249888	151675	91
81932	261399	151675	91
81932	264740	151675	91
81932	274847	151675	91
81932	289498	151675	91
81932	301956	151675	91
81932	314959	151675	91
81932	360891	151675	91
81932	407353	151675	91
81932	416384	151675	91
81932	452765	151675	91
81932	454277	151675	91
81932	454063	151675	91
81932	454418	151675	91
81932	454061	151675	91
81932	454147	151675	91
81932	537624	151676	91
81932	683301	151676	91
81932	759946	151676	91
81932	772317	151676	91
81932	860011	151676	91
81932	101993	151676	91
81932	112161	151676	91
81932	122960	151676	91
81932	159348	151676	91
